Lfd,Code,Researchers,Language,Date,Start,End,Check,Verb,Sentencetype,Item,Rating,Origin
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,C,AA,13,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,C,PN,30,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,C,AI,37,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,C,PA,60,1,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,C,PI,103,2,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,D,PN,4,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,D,AA,54,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,D,AI,84,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,D,PA,97,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,D,PI,114,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,E,PA,34,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,E,AI,52,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,E,AA,75,3,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,E,PN,94,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,E,PI,109,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,M,PA,9,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,M,AA,28,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,M,PN,73,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,M,PI,88,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,M,AI,99,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,P,PI,19,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,P,PN,39,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,P,AA,67,5,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,P,PA,79,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,P,AI,117,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,S,AI,7,2,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,S,PI,45,2,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,S,PN,58,2,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,S,AI,90,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,S,PA,119,3,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,T,PI,22,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,T,AA,43,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,T,AI,64,4,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,T,PN,82,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,T,PA,112,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,U,PA,15,3,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,U,AI,24,5,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,U,PN,49,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,U,PI,69,7,A
Lfd_06,012OO,ABR/JS/AS/SG,S,15.05.2023,16:16:00,16:33:00,ABR,U,AA,105,1,A
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,C,AA,13,3,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,C,PN,30,3,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,C,AI,37,6,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,C,PA,60,5,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,C,PI,103,1,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,D,PN,4,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,D,AA,54,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,D,AI,84,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,D,PA,97,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,D,PI,114,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,E,PA,34,2,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,E,AI,52,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,E,AA,75,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,E,PN,94,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,E,PI,109,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,M,PA,9,1,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,M,AA,28,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,M,PN,73,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,M,PI,88,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,M,AI,99,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,P,PI,19,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,P,PN,39,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,P,AA,67,6,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,P,PA,79,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,P,AI,117,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,S,AI,7,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,S,PI,45,5,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,S,PN,58,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,S,AI,90,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,S,PA,119,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,T,PI,22,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,T,AA,43,6,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,T,AI,64,6,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,T,PN,82,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,T,PA,112,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,U,PA,15,6,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,U,AI,24,2,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,U,PN,49,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,U,PI,69,7,B
Lfd_07,145MV,ABR/JS/AS,S,16.05.2023,16:03:00,16:14:00,AS,U,AA,105,3,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,C,AA,13,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,C,PN,30,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,C,AI,37,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,C,PA,60,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,C,PI,103,2,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,D,PN,4,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,D,AA,54,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,D,AI,84,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,D,PA,97,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,D,PI,114,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,E,PA,34,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,E,AI,52,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,E,AA,75,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,E,PN,94,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,E,PI,109,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,M,PA,9,5,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,M,AA,28,5,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,M,PN,73,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,M,PI,88,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,M,AI,99,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,P,PI,19,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,P,PN,39,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,P,AA,67,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,P,PA,79,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,P,AI,117,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,S,AI,7,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,S,PI,45,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,S,PN,58,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,S,AI,90,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,S,PA,119,6,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,T,PI,22,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,T,AA,43,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,T,AI,64,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,T,PN,82,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,T,PA,112,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,U,PA,15,6,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,U,AI,24,3,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,U,PN,49,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,U,PI,69,7,B
Lfd_08,365OE,ABR/JS/AS,S,16.05.2023,17:01:00,17:11:00,AS,U,AA,105,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,C,AA,13,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,C,PN,30,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,C,AI,37,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,C,PA,60,1,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,C,PI,103,1,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,D,PN,4,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,D,AA,54,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,D,AI,84,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,D,PA,97,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,D,PI,114,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,E,PA,34,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,E,AI,52,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,E,AA,75,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,E,PN,94,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,E,PI,109,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,M,PA,9,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,M,AA,28,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,M,PN,73,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,M,PI,88,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,M,AI,99,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,P,PI,19,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,P,PN,39,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,P,AA,67,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,P,PA,79,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,P,AI,117,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,S,AI,7,6,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,S,PI,45,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,S,PN,58,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,S,AI,90,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,S,PA,119,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,T,PI,22,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,T,AA,43,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,T,AI,64,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,T,PN,82,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,T,PA,112,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,U,PA,15,4,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,U,AI,24,3,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,U,PN,49,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,U,PI,69,7,B
Lfd_09,412MN,ABR/JS/AS,S,16.05.2023,17:01:00,17:09:00,AS,U,AA,105,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,C,AA,13,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,C,PN,30,5,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,C,AI,37,5,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,C,PA,60,5,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,C,PI,103,5,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,D,PN,4,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,D,AA,54,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,D,AI,84,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,D,PA,97,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,D,PI,114,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,E,PA,34,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,E,AI,52,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,E,AA,75,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,E,PN,94,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,E,PI,109,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,M,PA,9,3,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,M,AA,28,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,M,PN,73,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,M,PI,88,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,M,AI,99,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,P,PI,19,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,P,PN,39,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,P,AA,67,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,P,PA,79,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,P,AI,117,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,S,AI,7,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,S,PI,45,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,S,PN,58,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,S,AI,90,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,S,PA,119,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,T,PI,22,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,T,AA,43,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,T,AI,64,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,T,PN,82,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,T,PA,112,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,U,PA,15,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,U,AI,24,2,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,U,PN,49,6,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,U,PI,69,7,B
Lfd_10,123AO,SG/ASS/JS/ABR,E,18.05.2023,10:50:00,11:01:00,ABR,U,AA,105,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,C,AA,13,5,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,C,PN,30,1,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,C,AI,37,5,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,C,PA,60,2,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,C,PI,103,1,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,D,PN,4,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,D,AA,54,3,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,D,AI,84,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,D,PA,97,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,D,PI,114,2,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,E,PA,34,3,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,E,AI,52,4,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,E,AA,75,2,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,E,PN,94,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,E,PI,109,5,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,M,PA,9,1,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,M,AA,28,2,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,M,PN,73,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,M,PI,88,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,M,AI,99,4,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,P,PI,19,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,P,PN,39,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,P,AA,67,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,P,PA,79,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,P,AI,117,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,S,AI,7,3,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,S,PI,45,5,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,S,PN,58,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,S,AI,90,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,S,PA,119,2,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,T,PI,22,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,T,AA,43,4,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,T,AI,64,2,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,T,PN,82,7,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,T,PA,112,5,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,U,PA,15,1,B
Lfd_11,251UA,SG/ASS/AS/DS,E,18.05.2023,12:32:00,12:45:00,ABR/JS,U,AI,24,2,B
